id_componente,tipo_componente,codigo,nivel,nome,unidade_responsavel,ch_teorico,ch_pratico,ch_estagio,ch_total,ch_dedicada_docente,ch_ead,cr_max_ead,permite_horario_flexivel,qtd_unidades,procedimentos_avaliacao,equivalencia,pre_requisito,co_requisito,ementa,bibliografia,objetivos,conteudo,competencias_habilidades,referencias,ano_programa,periodo_programa,modalidade,curso_componente
52676,MÓDULO,IMD0313,G,TESTES DE CIRCUITOS,INSTITUTO METROPOLE DIGITAL,60,0,0,60,0,0,20,True,3.0,,,,,Segurança. Exaustão. Teste off-line. Facilidade para teste e diagnóstico. Geração de vetores. Análise de assinatura. Integração digital. Divisão polinomial. Falhas permanentes. Falhas intermitentes. Falhas transientes. Redundância. Teste on-line. Teste concorrente. Circuitos self-checking. Tolerância a falhas. Tolerância a faltas. BIST. Teste SCAN. Projeto visando a testabilidade.,,,,,,,,Presencial,TECNOLOGIA DA INFORMAÇÃO
52675,MÓDULO,IMD0312,G,DESENVOLVIMENTO EM PLATAFORMAS ESPECÍFICAS,INSTITUTO METROPOLE DIGITAL,45,15,0,60,0,0,20,True,3.0,,,,,"Desenvolvimento de aplicativos para plataformas móveis como, por exemplo: smartphones, PDA, sBox, tablets, GPS etc",,,,,,,,Presencial,TECNOLOGIA DA INFORMAÇÃO
52674,MÓDULO,IMD0310,G,GERENCIAMENTO DE FLUXO DE PROJETOS,INSTITUTO METROPOLE DIGITAL,60,0,0,60,0,0,20,True,3.0,,,,,"Conceitos básicos de projetos em TI. Coprojeto hadware/software. Fases e gerenciamento de projetos em TI. Aplicação de metodologias. Escopo, objetivos, justificativas, produtos e entregas do projeto. Qualidade, estudo de viabilidade, riscos e custos de projetos em TI. Produção de propostas. Estratégias e ferramentas de apoio. Processos de controle de execução do projeto. Administração de mudanças com flexibilidade. Técnicas de replanejamento. Processos de finalização de projetos. Avaliação de resultados. Gestão de projetos no ambiente empresarial. Garantia de qualidade em projetos.",,,,,,,,Presencial,TECNOLOGIA DA INFORMAÇÃO
52684,MÓDULO,IMD0408,G,PROCESSOS DE SOFTWARE,INSTITUTO METROPOLE DIGITAL,60,0,0,60,0,0,20,True,3.0,,( DIM0510 ) ,,( IMD0407 ) ,"Introdução a Processos de Software. Modelos de Ciclo de Vida de Software (cascata, espiral, modelo V, etc). Processos de Software existentes (processo unificado, metodologias ágeis). Modelagem e especificação de processos de software. Análise e medição de processos de software. Controle de qualidade em processos de software (revisões, inspeções, coleta e análise de métricas). Modelos de processos e padrões (IEEE, ISO). Implantação e Melhoria de Processos de Software.",,a definir,a definir,,,2024.0,1.0,Presencial,TECNOLOGIA DA INFORMAÇÃO
65102,MÓDULO,IMD0801,G,MECÂNICAS E BALANCEAMENTO DE JOGOS,INSTITUTO METROPOLE DIGITAL,45,15,0,60,0,0,20,True,3.0,,,,,Elementos de Jogos Digitais. Definição e elaboração das mecânicas de jogos. Puzzles. Balanceamento e Teoria do Flow. Teste de jogabilidades e prototipação. Documentos de game design.,,a definir,a definir,,,2024.0,2.0,Presencial,
55036,MÓDULO,IMD0319,G,TEORIA DE CIRCUITOS ELÉTRICOS,INSTITUTO METROPOLE DIGITAL,60,0,0,60,0,0,20,True,3.0,,( DCA0105 ) ,( IMD0024 OU ECT1113 ) ,,"Classificação e componentes de circuitos. Leis de Kirchoff. Uso das leis de Kirchhoff na análise de circuitos. Principais teoremas dos circuitos: Superposição, de Thévenin e de Norton. Diagramas de blocos e de fluxo de sinal. Análise de circuitos. Modelagem de circuitos por equações de estado. Análise de circuitos em regime permanente senoidal. Análise topológica. ",,a definir,a definir,a definir,,2014.0,2.0,Presencial,TECNOLOGIA DA INFORMAÇÃO
55039,MÓDULO,IMD0322,G,SISTEMAS DIGITAIS RECONFIGURÁVEIS,INSTITUTO METROPOLE DIGITAL,60,30,0,90,0,0,20,False,3.0,,( DCA0119 ) ,( IMD0011 ) ,,"Linguagem de Descrição de Hardware (VHDL, Verilog ou System Verilog). Metodologia estruturada de projeto de sistemas digitais; Projeto de controladores digitais (MdE). Componentes e operadores digitais (componentes datapath). Projeto de sistemas digitais a nível de transferência de registros (RTL design). Simulação RTL. Técnicas de otimização de projetos de sistemas digitais. Projeto de microcontroladores em FPGA. Especificação e síntese de sistemas digitais em plataforma de prototipagem rápida a partir de sua descrição em linguagem de hardware.",,a definir,a definir,a definir,,2014.0,2.0,Presencial,TECNOLOGIA DA INFORMAÇÃO
61116,MÓDULO,IMD0270,G,TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES A,INSTITUTO METROPOLE DIGITAL,60,0,0,60,0,0,20,True,3.0,,,,,A definir.,,A definir,A definir,,,2024.0,1.0,Presencial,TECNOLOGIA DA INFORMAÇÃO
61115,MÓDULO,IMD0266,G,TÓPICOS ESPECIAIS EM BIOINFORMÁTICA G,INSTITUTO METROPOLE DIGITAL,60,0,0,60,0,0,20,True,3.0,,,,,A definir.,,,,,,,,Presencial,TECNOLOGIA DA INFORMAÇÃO
61114,MÓDULO,IMD0265,G,TÓPICOS ESPECIAIS EM BIOINFORMÁTICA F,INSTITUTO METROPOLE DIGITAL,60,0,0,60,0,0,20,True,3.0,,,,,A definir.,,.,.,,,2024.0,1.0,Presencial,TECNOLOGIA DA INFORMAÇÃO
61113,MÓDULO,IMD0264,G,TÓPICOS ESPECIAIS EM BIOINFORMÁTICA E,INSTITUTO METROPOLE DIGITAL,60,0,0,60,0,0,20,True,3.0,,,,,A definir.,,a definir.,a definir.,,,2024.0,2.0,Presencial,TECNOLOGIA DA INFORMAÇÃO
61112,MÓDULO,IMD0263,G,TÓPICOS ESPECIAIS EM BIOINFORMÁTICA D,INSTITUTO METROPOLE DIGITAL,60,0,0,60,0,0,20,True,3.0,,,,,A definir.,,,,,,,,Presencial,TECNOLOGIA DA INFORMAÇÃO
61111,MÓDULO,IMD0262,G,TÓPICOS ESPECIAIS EM BIOINFORMÁTICA C,INSTITUTO METROPOLE DIGITAL,60,0,0,60,0,0,20,True,3.0,,,,,A definir.,,,,,,,,Presencial,TECNOLOGIA DA INFORMAÇÃO
61110,MÓDULO,IMD0261,G,TÓPICOS ESPECIAIS EM BIOINFORMÁTICA B,INSTITUTO METROPOLE DIGITAL,60,0,0,60,0,0,20,True,3.0,,,,,A definir.,,a definir,a definir,,,2021.0,2.0,Presencial,TECNOLOGIA DA INFORMAÇÃO
61109,MÓDULO,IMD0260,G,TÓPICOS ESPECIAIS EM BIOINFORMÁTICA A,INSTITUTO METROPOLE DIGITAL,60,0,0,60,0,0,20,True,3.0,,,,,A definir.,,A definir,A definir,,,2024.0,2.0,Presencial,TECNOLOGIA DA INFORMAÇÃO
61108,MÓDULO,IMD0236,G,TÓPICOS ESPECIAIS EM SISTEMAS EMBARCADOS G,INSTITUTO METROPOLE DIGITAL,60,0,0,60,0,0,20,True,3.0,,,,,A definir.,,,,,,,,Presencial,TECNOLOGIA DA INFORMAÇÃO
61106,MÓDULO,IMD0234,G,TÓPICOS ESPECIAIS EM SISTEMAS EMBARCADOS E,INSTITUTO METROPOLE DIGITAL,60,0,0,60,0,0,20,True,3.0,,,,,A definir.,,,,,,,,Presencial,TECNOLOGIA DA INFORMAÇÃO
61105,MÓDULO,IMD0233,G,TÓPICOS ESPECIAIS EM SISTEMAS EMBARCADOS D,INSTITUTO METROPOLE DIGITAL,60,0,0,60,0,0,20,True,3.0,,,,,A definir.,,,,,,,,Presencial,TECNOLOGIA DA INFORMAÇÃO
61104,MÓDULO,IMD0232,G,TÓPICOS ESPECIAIS EM SISTEMAS EMBARCADOS C,INSTITUTO METROPOLE DIGITAL,60,0,0,60,0,0,20,True,3.0,,,,,A definir.,,,,,,,,Presencial,TECNOLOGIA DA INFORMAÇÃO
61103,MÓDULO,IMD0231,G,TÓPICOS ESPECIAIS EM SISTEMAS EMBARCADOS B,INSTITUTO METROPOLE DIGITAL,60,0,0,60,0,0,20,True,3.0,,,,,A definir.,,,,,,,,Presencial,TECNOLOGIA DA INFORMAÇÃO
61102,MÓDULO,IMD0230,G,TÓPICOS ESPECIAIS EM SISTEMAS EMBARCADOS A,INSTITUTO METROPOLE DIGITAL,60,0,0,60,0,0,20,True,3.0,,,,,A definir.,,A definir,A definir,A definir,,2016.0,1.0,Presencial,TECNOLOGIA DA INFORMAÇÃO
61101,MÓDULO,IMD0246,G,TÓPICOS ESPECIAIS EM SISTEMAS DE INFORMAÇÃO DE GESTÃO G,INSTITUTO METROPOLE DIGITAL,60,0,0,60,0,0,20,True,3.0,,,,,A definir.,,.,.,,,2024.0,2.0,Presencial,TECNOLOGIA DA INFORMAÇÃO
61100,MÓDULO,IMD0245,G,TÓPICOS ESPECIAIS EM SISTEMAS DE INFORMAÇÃO DE GESTÃO F,INSTITUTO METROPOLE DIGITAL,60,0,0,60,0,0,20,True,3.0,,,,,A definir.,,,,,,,,Presencial,TECNOLOGIA DA INFORMAÇÃO
61099,MÓDULO,IMD0244,G,TÓPICOS ESPECIAIS EM SISTEMAS DE INFORMAÇÃO DE GESTÃO E,INSTITUTO METROPOLE DIGITAL,60,0,0,60,0,0,20,True,3.0,,,,,A definir.,,,,,,,,Presencial,TECNOLOGIA DA INFORMAÇÃO
61098,MÓDULO,IMD0243,G,TÓPICOS ESPECIAIS EM SISTEMAS DE INFORMAÇÃO DE GESTÃO D,INSTITUTO METROPOLE DIGITAL,60,0,0,60,0,0,20,True,3.0,,,,,A definir.,,,,,,,,Presencial,TECNOLOGIA DA INFORMAÇÃO
61097,MÓDULO,IMD0242,G,TÓPICOS ESPECIAIS EM SISTEMAS DE INFORMAÇÃO DE GESTÃO C,INSTITUTO METROPOLE DIGITAL,60,0,0,60,0,0,20,True,3.0,,,,,A definir.,,,,,,,,Presencial,TECNOLOGIA DA INFORMAÇÃO
61096,MÓDULO,IMD0241,G,TÓPICOS ESPECIAIS EM SISTEMAS DE INFORMAÇÃO DE GESTÃO B,INSTITUTO METROPOLE DIGITAL,60,0,0,60,0,0,20,True,3.0,,,,,A definir.,,Tópicos relacionados a sistemas de informações distribuídos.,Tópicos relacionados a sistemas de informações distribuídos.,,,2023.0,1.0,Presencial,TECNOLOGIA DA INFORMAÇÃO
61095,MÓDULO,IMD0240,G,TÓPICOS ESPECIAIS EM SISTEMAS DE INFORMAÇÃO DE GESTÃO A,INSTITUTO METROPOLE DIGITAL,60,0,0,60,0,0,20,True,3.0,,,,,A definir.,,a definir,a definir,,,2023.0,1.0,Presencial,TECNOLOGIA DA INFORMAÇÃO
61117,MÓDULO,IMD0271,G,TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES B,INSTITUTO METROPOLE DIGITAL,60,0,0,60,0,0,20,True,3.0,,,,,A definir.,,A definir,A definir,A definir,,2017.0,1.0,Presencial,TECNOLOGIA DA INFORMAÇÃO
61118,MÓDULO,IMD0272,G,TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES C,INSTITUTO METROPOLE DIGITAL,60,0,0,60,0,0,20,True,3.0,,,,,A definir.,,,,,,,,Presencial,TECNOLOGIA DA INFORMAÇÃO
61119,MÓDULO,IMD0273,G,TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES D,INSTITUTO METROPOLE DIGITAL,60,0,0,60,0,0,20,True,3.0,,,,,A definir.,,,,,,,,Presencial,TECNOLOGIA DA INFORMAÇÃO
61120,MÓDULO,IMD0274,G,TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES E,INSTITUTO METROPOLE DIGITAL,60,0,0,60,0,0,20,True,3.0,,,,,A definir.,,,,,,,,Presencial,TECNOLOGIA DA INFORMAÇÃO
64788,MÓDULO,DIM0121,G,FUNDAMENTOS MATEMÁTICOS DA COMPUTAÇÃO II,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA,60,30,0,90,0,0,20,True,3.0,,( DIM0450 OU IMD0023 OU IMD0038 ) ,( IMD0028 ) OU ( DIM0115 ) ,,"T0. Conteúdo transversal: (i) linguagem da matemática ; (ii) notação conjuntista ; (iii) raciocínio hipotético, demonstrações diretas e indiretas, refutações ; (v) recursão & indução T1. Teoria ingênua dos conjuntos. T2. Relações. T3. Funções. T4. Ordens. T5. Elementos de Álgebra.",,..A definir,..A definir,,,2024.0,2.0,Presencial,
64787,MÓDULO,DIM0120,G,LINGUAGEM DE PROGRAMAÇÃO I,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA,0,60,0,60,0,0,20,True,3.0,,( DIM0110 ) OU ( IMD0025 ) OU ( IMD0030 ) ,IMD0012 OU DIM0118 OU IMD1012 OU DIM0133 ,," Operadores de alocação dinâmica  Formas de implementação de TADs (Tipos Abstratos de Dados).  Funções e Recursividade. Tipos de recursão. Recursão x Interação.  Performance, Expressividade.  Introdução a Classes.  Construtores e Destrutores. Tipos compostos. Tipos recursivos.  Gerenciamento de memória.  Modularização de Programas  Depuração e Profiling  Aplicações em estruturas e algoritmos presentes em EDB1",,..A definir,..A definir,,,2024.0,1.0,Presencial,
64786,MÓDULO,DIM0119,G,ESTRUTURA DE DADOS BÁSICAS I,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA,60,0,0,60,0,0,20,True,3.0,,( DIM0110 ) OU ( IMD0022 ) OU ( IMD0029 ) ,IMD0012 OU DIM0118 OU IMD1012 OU DIM0133 OU DIM0151 ,,"1. Algoritmos de busca. 2. Algoritmos de ordenação. 3. Complexidade de algoritmos (abordagem experimental). 4. Verificação de corretude e término. 5. Listas sequenciais e encadeadas, casos especiais: filas, pilhas e deque 6. Tabelas de dispersão.",,.A definir,..A definir,,,2024.0,2.0,Presencial,
64785,MÓDULO,DIM0118.1,G,PRÁTICAS DE TÉCNICAS DE PROGRAMAÇÃO,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA,30,0,0,30,0,0,20,False,3.0,,( DIM0108 ) OU ( IMD1000 ) OU ( IMD0012 ) ,( IMD0019 ) ,,"Aplicações práticas de: 1. Introdução ao computador. 2. Ferramentas de programação. 3. Variáveis e operadores. 4. Estruturas de controle. 5. Funções. 6. Ponteiros. 7. Arranjos, matrizes e strings. 8. Registros, enumerações e uniões.",,,,,,,,Presencial,
64784,MÓDULO,DIM0118.0,G,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA,60,0,0,60,0,0,20,False,3.0,,( DIM0108 ) OU ( IMD1000 ) OU ( IMD0012 ) ,( IMD0019 ) ,,"1. Introdução ao computador. 2. Ferramentas de programação. 3. Variáveis e operadores. 4. Estruturas de controle. 5. Funções. 6. Ponteiros. 7. Arranjos, matrizes e strings. 8. Registros, enumerações e uniões.",,,,,,,,Presencial,
64732,MÓDULO,DIM0117,G,ESTRUTURAS DE DADOS BÁSICAS II,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA,60,0,0,60,0,0,20,True,3.0,,( DIM0111 OU IMD0032 OU IMD0039 ) ,( IMD0029 OU DIM0119 ) ,,1. Complexidade assintótica 2. Análise de algoritmos 3. Recorrências e soluções de recorrências. 4. Árvores. 5. Listas de Prioridade. Heap. 6. Árvores de busca. Árvores binárias de busca. 7. Árvore balanceadas 8. Árvores digitais 9. Conjuntos disjuntos,,"Apresentar os algoritmos e as estruturas de dados básicas para o desenvolvimento de programas de computador. Possibilitar aos alunos a utilização otimizada das diversas estruturas de dados apresentadas, levando em consideração o problema a ser resolvido ou otimizado, e também o contexto no qual ocorre esse problema.
","1. Complexidade assintótica 2. Análise de algoritmos 3. Recorrências e soluções de recorrências. 4. Árvores. 5. Listas de Prioridade. Heap. 6. Árvores de busca. Árvores binárias de busca. 7. Árvore balanceadas 8. Árvores digitais 9. Conjuntos disjuntos
",,,2024.0,2.0,Presencial,
64731,MÓDULO,DIM0116,G,LINGUAGEM DE PROGRAMAÇÃO II,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA,0,60,0,60,0,0,20,True,3.0,,( DIM0111 ) OU ( IMD0035 ) OU ( IMD0040 ) ,IMD0030 OU DIM0120 OU DIM0176 ,,	Introdução a Programação Orientada a Objetos 	Classes e Objetos. Atributos e Métodos. 	Alocação dinâmica e coletor de lixo. 	Composição. Encapsulamento. Herança. 	Classes abstratas e interfaces. 	Modularização.  Tratamento de Exceções. 	Classes Genéricas. 	Anotações. 	Depuração e Profiling 	Aplicações em estruturas e algoritmos presentes em EDB2,,"Apresentar ao aluno os princípios de programação orientada a objetos, assim como uma linguagem de programação de alto-nível orientada a objetos.
Apresentar ferramentas e técnicas de desenvolvimento orientado a objetos.
","Introdução a OO (objetos e classes, atributos e métodos)
Interação entre objetos
Agrupando objetos
Comportamento mais sofisticado
Objetos bem-comportados (teste de software)
Design de Classes (responsabilidade, acoplamento, coesão, refatoração)
Herança e Polimorfismo
Interfaces e classes abstratas
Tratando erros
Ferramentas de Desenvolvimento (IDE Eclipse)
Design de aplicações (padrões de projeto)
Desenvolvimento de projeto.",,,2024.0,2.0,Presencial,
64730,MÓDULO,DIM0114,G,BANCO DE DADOS,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA,45,15,0,60,0,0,20,True,3.0,,DIM0434 OU IMD0401 OU DIM0541 OU DIM0125 ,IMD0040 OU DIM0116 OU DIM0176 ,,"Modelo de dados: rede, hierárquico e relacional; Álgebra relacional; Linguagem de consulta SQL; Projeto de banco de dados; Prática com um Sistema Gerenciador de Banco de Dados; Otimização de Consultas SQL; Índices; Transações; Backup e Recuperação de banco de dados.",,A ser preenchido,A ser preenchido,,,2024.0,2.0,Presencial,
64729,MÓDULO,DIM0115,G,FUNDAMENTOS MATEMÁTICOS DA COMPUTAÇÃO I,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA,60,30,0,90,0,0,20,True,3.0,,( IMD0013 OU DIM0400 OU IMD0028 ) ,IMD0019 OU ( IMD1001 E IMD1002 ) ,,"Conteúdo transversal: a linguagem da matemática; estratégias básicas de argumentação e demonstração; Indução e recursão sobre os naturais. Sistemas de Numeração. Representação computacional de números. Divisibilidade. Números primos, Aritmética modular. Contagem. Relações de recorrência.",,A definir,A definir,,,2024.0,2.0,Presencial,
63936,MÓDULO,IMD0601,G,BIOESTATÍSTICA,INSTITUTO METROPOLE DIGITAL,60,0,0,60,0,0,20,True,3.0,,EST0234 OU DBF0043 ,( IMD0033 OU ECT2207 ) ,,"Organização de dados e histograma, medidas de tendencia central e de dispersão. Distribuições estatísticas: binomial, gaussiana e Poisson. Estatística inferencial, valor de p e teste de hipóteses. Distribuição t, comparação de medias e intervalo de confiança. Correlação e regressão linear. Análise de variância - ANOVA. Distribuição qui-quadrado e teste de homogenidade. Testes não paramétricos: teste do sinal, Wilcoxon e Sperman. Aplicações em problemas de bioinformática.",,"O curso tem como objetivo apresentar métodos estatísticos comumente utilizados nas áreas de Ciências Biológicas. Espera-se que o estudante seja capaz de compreender e interpretar os trabalhos científicos que se utilizam da Estatística para a análise de dados biológicos, como também de sugerir e aplicar estes métodos nas resoluções dos problemas biológicos. ","""&#9679; Organização de dados e histograma, medidas de tendencia central e de dispersão. 
&#9679; Distribuições estatísticas: binomial, gaussiana e Poisson. 
&#9679; Estatística inferencial, valor de p e teste de hipóteses. 
&#9679; Distribuição t, comparação de medias e intervalo de confiança. 
&#9679; Distribuição qui-quadrado e teste de homogeneidade. 
&#9679; Testes não paramétricos: teste do sinal, Wilcoxon e Spearman. 
&#9679; Análise de variância - ANOVA. 
&#9679; Correlação e regressão linear. 
&#9679; Aplicações em problemas de bioinformática.""",,,2023.0,1.0,Presencial,
61094,MÓDULO,IMD0256,G,TÓPICOS ESPECIAIS EM INFORMÁTICA EDUCACIONAL G,INSTITUTO METROPOLE DIGITAL,60,0,0,60,0,0,20,True,3.0,,,,,A definir.,,,,,,,,Presencial,TECNOLOGIA DA INFORMAÇÃO
63934,MÓDULO,IMD0725,G,DESENVOLVIMENTO DE PROJETOS DE REDES DE COMPUTADORES,INSTITUTO METROPOLE DIGITAL,45,15,0,60,0,0,20,True,3.0,,,,,"Cabeamento estruturado, Norma ANSI/TIA/EIA-568-A. Interconexão de redes de computadores. Equipamentos de interconexão de redes. Estruturação de redes. Desenvolvimento e criação de projetos para redes de computadores isoladas ou conectadas à internet, com abrangência local ou metropolitana. Redes PON.",,A definir,A definir,,,2019.0,1.0,Presencial,
63932,MÓDULO,IMD0707,G,TECNOLOGIAS DE COMUNICAÇÃO DE DADOS,INSTITUTO METROPOLE DIGITAL,0,60,0,60,0,0,20,True,3.0,,,IMD0043 ,,"Base teórica da comunicação de dados; transmissão analógica e digital; técnicas para controle de erro e controle de fluxo; modos de transmissão e comunicação; técnicas de modulação digital; meios de transmissão; Serviços oferecidos para a camada de rede; detecção e correção de erro; técnicas de comutação, multiplexação, e controle de acesso ao meio. Topologias e equipamentos de rede. Padrões e protocolos dos níveis 1 e 2.",,A definir,A definir,A definir,,2017.0,1.0,Presencial,
62888,MÓDULO,IMD0704,G,ADMINISTRAÇÃO DE SERVIÇOS DE REDES PARA INTERNET,INSTITUTO METROPOLE DIGITAL,15,45,0,60,0,0,20,True,3.0,,,,,"Protocolos e serviços da camada de aplicação. DHCP, DNS, TFTP, Terminal Remoto, Compartilhamento de arquivos, HTTP, FTP, Proxy, e-mail, LDAP, RADIUS e SGBD. ",,A definir,"Protocolos e serviços da camada de aplicação. DHCP, DNS, TFTP, Terminal Remoto, Compartilhamento de arquivos, HTTP, FTP, Proxy, e-mail, LDAP, RADIUS e SGBD. ",,,2021.0,1.0,Presencial,
62887,MÓDULO,IMD0703,G,SEGURANÇA DE REDES,INSTITUTO METROPOLE DIGITAL,30,30,0,60,0,0,20,True,3.0,,,,,"Histórico e conceitos básicos de segurança; Análise de riscos; Técnicas de ataque e defesa, incluindo firewall, IDS e IPS; Autenticação e Controle de acesso; criptografia, PKI e suas aplicações; segurança física; segurança na comunicação, incluindo IPSec, VPN e SSL; segurança no sistema operacional; Auditoria; Leis, normas, boas práticas e padrões de segurança da informação. Políticas, controles e medidas de Segurança da Informação.",,"Discutir conceitos básicos relacionados à segurança de redes de computadores; Identificar vulnerabilidades e ameaças presentes nas redes de computadores; Conhecer ferramentas usadas para garantir a segurança em redes de computadores.

","Histórico e conceitos básicos de segurança computacional.
Introdução à Criptografia. Cifras Tradicionais e Modernas.
Criptografia Simétrica. Cifra de Bloco. DES. AES.
Criptografia Assimétrica ou Infraestrutura de Chave Pública (PKI). RSA.
Funções Hash.
Troca de Chaves Criptográficas. Certificado Digital.
Autenticação: Protocolos e Mecanismos.
Controle de Acesso: Mecanismos de Controle de Acesso.
Vulnerabilidades e tipos de ataques.
Segurança de software: programação segura, tratamento de dados e engenharia reversa.
Segurança na comunicação: SSL, IPSec e VPN.
Defendendo a rede: Firewall, IDS e IPS. Firewall.
Ferramentas para Teste de Intrusão.
Leis, normas e Política de Segurança da Informação.",,,2024.0,2.0,Presencial,
62886,MÓDULO,IMD0702,G,SERVIÇOS DE REDE E TRANSPORTE,INSTITUTO METROPOLE DIGITAL,30,30,0,60,0,0,20,True,3.0,,,,,"Camadas de rede e transporte da arquitetura TCP/IP. serviços básicos e aplicações; protocolos da camada de rede (IPv4, IPv6, ARP, ICMP, IGMP, e NDP); tradução de endereços NAT e PAT; roteamento IP estático e dinâmico (RIP, OSPF e BGP); protocolos de transporte (TCP e UDP);",,A definir,"Camadas de rede e transporte da arquitetura TCP/IP. serviços básicos e aplicações; protocolos da camada de rede (IPv4, IPv6, ARP, ICMP, IGMP, e NDP); tradução de endereços NAT e PAT; roteamento IP estático e dinâmico (RIP, OSPF e BGP); protocolos de transporte (TCP e UDP);",,,2019.0,2.0,Presencial,
61132,MÓDULO,IMD0822,G,PROJETO DE INOVAÇÃO TECNOLÓGICA,INSTITUTO METROPOLE DIGITAL,30,30,0,60,0,0,20,True,3.0,,,IMD0040 OU DCA1202 ,,"Setores da economia criativa; Motivação para sair da zona de conforto; Busca de oportunidades de negócios; Criatividade e visão empreendedora; Design thinking; Metodologia da startup enxuta; Modelos de negócios; Prática de formação de equipes interdisciplinares e de trabalho em grupo; Ciclos de validação de modelos de negócios: imersão, ideação, prototipação e pitches.",,A definir,A definir,,,2022.0,1.0,Presencial,TECNOLOGIA DA INFORMAÇÃO
61131,MÓDULO,IMD1000,G,TREINAMENTO BÁSICO PARA COMPETIÇÕES DE PROGRAMAÇÃO,INSTITUTO METROPOLE DIGITAL,90,0,0,90,0,0,20,True,3.0,,,( IMD0019 ) ,,Conceitos de algoritmo e programa. Estruturas condicionais e de repetição. Tipos de dados. Arranjos. Sub-rotinas. Algoritmos de ordenação. Estruturas de dados simples. Grafos. Resolução de problemas.,,A definir,A definir,A definir,,2016.0,1.0,Presencial,TECNOLOGIA DA INFORMAÇÃO
61130,MÓDULO,IMD0705,G,PRINCÍPIOS DE LEGISLAÇÃO APLICÁVEIS À TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO DE DADOS,INSTITUTO METROPOLE DIGITAL,30,0,0,30,0,0,20,True,3.0,,,,,"Introdução ao Sistema Juri&#769;dico Brasileiro. Responsabilidade civil e penal. Crime e abuso em Tecnologia da Informação e Comunicação de Dados. Legislações específicas, normas técnicas e Projetos de Lei aplicáveis à Tecnologia de Informação e Comunicação de Dados. Propriedade intelectual e industrial. Marco Civil da Internet (Lei nº 12.965/2014).",,"Discutir a legislação aplicada à área de informática sobre a ética nas relações profissionais, sociais e no trato com a informação. Compreender os aspectos legais do uso da tecnologia da informação.

","Introdução ao Sistema Jurídico Brasileiro. O Direito Digital.
Responsabilidade Civil e Penal.
Internet e Privacidade
Crime e Abuso em Tecnologia da Informação (TI) e Comunicação de Dados (CD)
Prova informática no direito brasileiro
Lei 12.965/2014 - Marco Civil da Internet
Proteção do Consumidor Brasileiro no Comércio Eletrônico
Da validade jurídica dos Documentos Eletrônicos à Informatização do Judiciário
Proteção Jurídica do Software.
Direito Autoral, Propriedade Intelectual e Plágio.",A definir.,,2015.0,2.0,Presencial,TECNOLOGIA DA INFORMAÇÃO
61129,MÓDULO,IMD0701,G,ADMINISTRAÇÃO DE SISTEMAS OPERACIONAIS PARA REDES,INSTITUTO METROPOLE DIGITAL,60,0,0,60,0,0,20,True,3.0,,,,,"Conceitos básicos, história e arquiteturas; práticas de instalação, Administração de usuários; políticas de backup; Manipulação de arquivos; configuração e análise de logs (locais e redes); gerenciamento de desempenho; compartilhamento de recursos; escalonamento de tarefas; gerenciamento de pacotes; programação de scripts;princípios de ética e segurança; gerência remota; emulação de terminal;",,Capacitar os alunos fornecendo-lhes competências e habilidades a fim de que possam administrar e gerenciar sistemas Unix-Like.,"Conceitos Básicos e História do Unix e GNU/Linux
Arquitetura de Sistemas Unix/Unix-Like
Discos, Sistemas de Arquivos e Práticas de Instalação
Interface de Linha de Comando (Shell) e Manipulação de Arquivos
Redirecionamento e Pipes
Grep e Regexes
Edição de arquivos na CLI 
Gerência e Administração Remota
Administração de Usuários e Grupos
Controle de Acesso, Permissões e SELinux
Controle e Gerência de Processos e Tarefas
Gerenciamento de Pacotes
Políticas de Backup
Configuração e Análise de Logs
Programação de Scripts",,,2020.0,1.0,Presencial,TECNOLOGIA DA INFORMAÇÃO
61122,MÓDULO,IMD0276,G,TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES G,INSTITUTO METROPOLE DIGITAL,60,0,0,60,0,0,20,True,3.0,,,,,A definir.,,,,,,,,Presencial,TECNOLOGIA DA INFORMAÇÃO
61121,MÓDULO,IMD0275,G,TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES F,INSTITUTO METROPOLE DIGITAL,60,0,0,60,0,0,20,True,3.0,,,,,A definir.,,,,,,,,Presencial,TECNOLOGIA DA INFORMAÇÃO
